1.902634713473805904e+09 -1.929437319599545002e+08
1.902435414400312424e+09 -1.928257301340239346e+08
1.902233719486700535e+09 -1.927099380156367719e+08
1.902029814615664005e+09 -1.925963707345854938e+08
1.901823884096899986e+09 -1.924850378936705887e+08
1.901616109872891188e+09 -1.923759437976642847e+08
1.901406670798927307e+09 -1.922690877119479775e+08
1.901195742000351429e+09 -1.921644641428209543e+08
1.900983494306049585e+09 -1.920620631358211040e+08
1.900770093760902405e+09 -1.919618705854800344e+08
1.900555701212503195e+09 -1.918638685531152487e+08
1.900340471972117662e+09 -1.917680355870805085e+08
1.900124555544712067e+09 -1.916743470416282415e+08
1.899908095424634933e+09 -1.915827753924095035e+08
1.899691228951227665e+09 -1.914932905435508490e+08
1.899474087220039129e+09 -1.914058601249374747e+08
1.899256795046017408e+09 -1.913204497785491347e+08
1.899039470968498707e+09 -1.912370234298070073e+08
1.898822227298671007e+09 -1.911555435456113219e+08
1.898605170200557232e+09 -1.910759713761452436e+08
1.898388399801596165e+09 -1.909982671810271740e+08
1.898172010328399658e+09 -1.909223904389879704e+08
1.897956090264588356e+09 -1.908483000417327881e+08
1.897740722523453712e+09 -1.907759544720777273e+08
1.897525984635970592e+09 -1.907053119657076597e+08
1.897311948947849989e+09 -1.906363306589407027e+08
1.897098682824215889e+09 -1.905689687212806344e+08
1.896886248859164715e+09 -1.905031844752972424e+08
1.896674705087050915e+09 -1.904389365024200082e+08
1.896464105194785595e+09 -1.903761837375243902e+08
1.896254498733787060e+09 -1.903148855518561602e+08
1.896045931327577114e+09 -1.902550018253004551e+08
1.895838444877645969e+09 -1.901964930094592571e+08
1.895632077762752295e+09 -1.901393201810889542e+08
1.895426865034433126e+09 -1.900834450879060924e+08
1.895222838605271578e+09 -1.900288301864195168e+08
1.895020027431999683e+09 -1.899754386738826931e+08
1.894818457689355612e+09 -1.899232345127382278e+08
1.894618152939956665e+09 -1.898721824506819248e+08
1.894419134294417381e+09 -1.898222480354879498e+08
1.894221420564911366e+09 -1.897733976243974566e+08
1.894025028413227320e+09 -1.897255983914672732e+08
1.893829972488155365e+09 -1.896788183297495842e+08
1.893636265559056282e+09 -1.896330262508037984e+08
1.893443918641259909e+09 -1.895881917817657888e+08
1.893252941113863468e+09 -1.895442853600789607e+08
1.893063340832846642e+09 -1.895012782255809903e+08
1.892875124236538649e+09 -1.894591424114110470e+08
1.892688296445047379e+09 -1.894178507333328426e+08
1.892502861355137825e+09 -1.893773767769747674e+08
1.892318821727988720e+09 -1.893376948853631020e+08
1.892136179272655487e+09 -1.892987801440676451e+08
1.891954934724113703e+09 -1.892606083671883345e+08
1.891775087916316032e+09 -1.892231560808350146e+08
1.891596637851668358e+09 -1.891864005083598495e+08
1.891419582764504910e+09 -1.891503195529586375e+08
1.891243920182077408e+09 -1.891148917822894156e+08
1.891069646981029510e+09 -1.890800964109094143e+08
1.890896759439941883e+09 -1.890459132844807804e+08
1.890725253289108753e+09 -1.890123228622282147e+08
1.890555123755935192e+09 -1.889793062009375393e+08
1.890386365609145641e+09 -1.889468449382264018e+08
1.890218973198413134e+09 -1.889149212764119208e+08
1.890052940491598129e+09 -1.888835179660781622e+08
1.889888261110720634e+09 -1.888526182904497385e+08
1.889724928363588810e+09 -1.888222060496491194e+08
1.889562935275009632e+09 -1.887922655455156863e+08
1.889402274614651918e+09 -1.887627815665808022e+08
1.889242938923497677e+09 -1.887337393730172813e+08
1.889084920538864374e+09 -1.887051246827228963e+08
1.888928211616350651e+09 -1.886769236571665406e+08
1.888772804151776552e+09 -1.886491228872409463e+08
1.888618690000566244e+09 -1.886217093809515834e+08
1.888465860896461010e+09 -1.885946705493813455e+08
1.888314308467467785e+09 -1.885679941945051551e+08
1.888164024253291130e+09 -1.885416684970993400e+08
1.888014999717791557e+09 -1.885156820045680702e+08
1.887867226265143633e+09 -1.884900236194108129e+08
1.887720695249667406e+09 -1.884646825880902410e+08
1.887575397989317894e+09 -1.884396484900509417e+08
1.887431325775856495e+09 -1.884149112272906899e+08
1.887288469884264946e+09 -1.883904610135535002e+08
1.887146821582443953e+09 -1.883662883655354977e+08
1.887006372139708519e+09 -1.883423840923222601e+08
1.886867112834078312e+09 -1.883187392864429355e+08
1.886729034959571362e+09 -1.882953453147388101e+08
1.886592129833085537e+09 -1.882721938100164831e+08
1.886456388800100327e+09 -1.882492766621572971e+08
1.886321803239962101e+09 -1.882265860101933777e+08
1.886188364571806431e+09 -1.882041142346018553e+08
1.886056064258455038e+09 -1.881818539493017793e+08
1.885924893810393572e+09 -1.881597979947070479e+08
1.885794844790385008e+09 -1.881379394302147329e+08
1.885665908816318512e+09 -1.881162715276193023e+08
1.885538077564982653e+09 -1.880947877642275095e+08
1.885411342774044514e+09 -1.880734818166796565e+08
1.885285696245389462e+09 -1.880523475544992685e+08
1.885161129846787691e+09 -1.880313790342028141e+08
1.885037635514806032e+09 -1.880105704934418201e+08
1.884915205255281210e+09 -1.879899163455593884e+08
1.884793831146584272e+09 -1.879694111737805605e+08
1.884673505339446545e+09 -1.879490497264642119e+08
1.884554220059211016e+09 -1.879288269115746021e+08
1.884435967606647015e+09 -1.879087377921567261e+08
1.884318740358528376e+09 -1.878887775815116763e+08
1.884202530769095898e+09 -1.878689416383134723e+08
1.884087331369243145e+09 -1.878492254626229405e+08
1.883973134768981934e+09 -1.878296246914913058e+08
1.883859933656229973e+09 -1.878101350944904387e+08
1.883747720797710896e+09 -1.877907525702485144e+08
1.883636489039426327e+09 -1.877714731423023641e+08
1.883526231305387974e+09 -1.877522929551896453e+08
1.883416940599580288e+09 -1.877332082714853287e+08
1.883308610004446030e+09 -1.877142154675953388e+08
1.883201232680561781e+09 -1.876953110305333734e+08
1.883094801868232250e+09 -1.876764915549520254e+08
1.882989310884664536e+09 -1.876577537401857972e+08
1.882884753125520706e+09 -1.876390943860906959e+08
1.882781122063893318e+09 -1.876205103914379478e+08
1.882678411249612331e+09 -1.876019987503129244e+08
1.882576614309486866e+09 -1.875835565493218601e+08
1.882475724945261478e+09 -1.875651809653811455e+08
1.882375736935359478e+09 -1.875468692625578642e+08
1.882276644132229567e+09 -1.875286187902164459e+08
1.882178440462754726e+09 -1.875104269797490835e+08
1.882081119927284241e+09 -1.874922913430911303e+08
1.881984676599130630e+09 -1.874742094698616862e+08
1.881889104623704910e+09 -1.874561790256853998e+08
1.881794398218217850e+09 -1.874381977492603660e+08
1.881700551669833183e+09 -1.874202634511162341e+08
1.881607559336834431e+09 -1.874023740113165677e+08
1.881515415645729542e+09 -1.873845273772464991e+08
1.881424115092147350e+09 -1.873667215621923804e+08
1.881333652239199638e+09 -1.873489546431769431e+08
1.881244021717011213e+09 -1.873312247594901919e+08
1.881155218222012043e+09 -1.873135301107547879e+08
1.881067236515354872e+09 -1.872958689553656578e+08
1.880980071423619270e+09 -1.872782396087245941e+08
1.880893717836432695e+09 -1.872606404422063828e+08
1.880808170706775665e+09 -1.872430698808633685e+08
1.880723425049783230e+09 -1.872255264027058482e+08
1.880639475941547394e+09 -1.872080085369566381e+08
1.880556318519269466e+09 -1.871905148624632657e+08
1.880473947979739189e+09 -1.871730440069050193e+08
1.880392359578232288e+09 -1.871555946448695958e+08
1.880311548628735065e+09 -1.871381654972211719e+08
1.880231510502523899e+09 -1.871207553294185102e+08
1.880152240627064705e+09 -1.871033629507671595e+08
1.880073734486252785e+09 -1.870859872125903666e+08
1.879995987618293047e+09 -1.870686270080187917e+08
1.879918995616276264e+09 -1.870512812700996399e+08
1.879842754126532316e+09 -1.870339489711860120e+08
1.879767258847723484e+09 -1.870166291220697165e+08
1.879692505531262159e+09 -1.869993207703979015e+08
1.879618489979311228e+09 -1.869820230002867579e+08
1.879545208044349670e+09 -1.869647349313362837e+08
1.879472655628837109e+09 -1.869474557171408534e+08
1.879400828684409618e+09 -1.869301845452028513e+08
1.879329723210757494e+09 -1.869129206356673837e+08
1.879259335254920959e+09 -1.868956632403588295e+08
1.879189660911611080e+09 -1.868784116424673200e+08
1.879120696320691586e+09 -1.868611651552472413e+08
1.879052437668389797e+09 -1.868439231215602160e+08
1.878984881185351610e+09 -1.868266849131242037e+08
1.878918023146202564e+09 -1.868094499295234084e+08
1.878851859869677544e+09 -1.867922175981012583e+08
1.878786387716536045e+09 -1.867749873723262846e+08
1.878721603090181828e+09 -1.867577587321111262e+08
1.878657502435466528e+09 -1.867405311828886271e+08
1.878594082238062620e+09 -1.867233042544843554e+08
1.878531339023984909e+09 -1.867060775010539889e+08
1.878469269358991385e+09 -1.866888505004153252e+08
1.878407869847562790e+09 -1.866716228531960845e+08
1.878347137133029699e+09 -1.866543941827609241e+08
1.878287067896252394e+09 -1.866371641338986754e+08
1.878227658855530500e+09 -1.866199323733471632e+08
1.878168906765927792e+09 -1.866026985883018076e+08
1.878110808418565750e+09 -1.865854624862696826e+08
1.878053360639886618e+09 -1.865682237949913144e+08
1.877996560291670322e+09 -1.865509822612656355e+08
1.877940404270083189e+09 -1.865337376509267688e+08
1.877884889505309343e+09 -1.865164897482833266e+08
1.877830012960456371e+09 -1.864992383557676375e+08
1.877775771632311106e+09 -1.864819832931472361e+08
1.877722162549473286e+09 -1.864647243977988064e+08
1.877669182772402525e+09 -1.864474615235915184e+08
1.877616829393161297e+09 -1.864301945406383276e+08
1.877565099534603119e+09 -1.864129233354997039e+08
1.877513990349889517e+09 -1.863956478102333546e+08
1.877463499022165298e+09 -1.863783678819987178e+08
1.877413622764018059e+09 -1.863610834827107787e+08
1.877364358817005157e+09 -1.863437945594085157e+08
1.877315704451047659e+09 -1.863265010729629099e+08
1.877267656964286804e+09 -1.863092029981167316e+08
1.877220213682571888e+09 -1.862919003233124614e+08
1.877173371958775282e+09 -1.862745930502658486e+08
1.877127129172770500e+09 -1.862572811936067045e+08
1.877081482730285645e+09 -1.862399647805513740e+08
1.877036430063201904e+09 -1.862226438508563638e+08
1.876991968629302740e+09 -1.862053184561456442e+08
1.876948095910997152e+09 -1.861879886599567235e+08
1.876904809415394545e+09 -1.861706545373910666e+08
1.876862106674308062e+09 -1.861533161749023199e+08
1.876819985242999792e+09 -1.861359736696583629e+08
1.876778442700350761e+09 -1.861186271299174130e+08
1.876737476648881197e+09 -1.861012766741736233e+08
1.876697084713357210e+09 -1.860839224314780235e+08
1.876657264541368961e+09 -1.860665645406337678e+08
1.876618013802268028e+09 -1.860492031504886150e+08
1.876579330187202454e+09 -1.860318384193661809e+08
1.876541211408855677e+09 -1.860144705151201189e+08
1.876503655200624466e+09 -1.859970996145066619e+08
1.876466659317311525e+09 -1.859797259034606218e+08
1.876430221533211946e+09 -1.859623495766006112e+08
1.876394339642974854e+09 -1.859449708370660245e+08
1.876359011461197138e+09 -1.859275898963853121e+08
1.876324234821636915e+09 -1.859102069742521048e+08
1.876290007577217102e+09 -1.858928222985033691e+08
1.876256327599634171e+09 -1.858754361045526266e+08
1.876223192778825283e+09 -1.858580486355524659e+08
1.876190601023454905e+09 -1.858406601420821548e+08
1.876158550259438515e+09 -1.858232708821238875e+08
1.876127038430761337e+09 -1.858058811207533479e+08
1.876096063498473406e+09 -1.857884911297394931e+08
1.876065623440661907e+09 -1.857711011882656813e+08
1.876035716252393961e+09 -1.857537115815259814e+08
1.876006339944908619e+09 -1.857363226016737819e+08
1.875977492545809031e+09 -1.857189345470593870e+08
1.875949172098572016e+09 -1.857015477221627235e+08
1.875921376662435055e+09 -1.856841624378224909e+08
1.875894104312157393e+09 -1.856667790104305446e+08
1.875867353137586832e+09 -1.856493977624665797e+08
1.875841121243201017e+09 -1.856320190221018195e+08
1.875815406748705387e+09 -1.856146431228609085e+08
1.875790207788023710e+09 -1.855972704039902091e+08
1.875765522509129524e+09 -1.855799012095280886e+08
1.875741349074362755e+09 -1.855625358894504905e+08
1.875717685659185410e+09 -1.855451747980023026e+08
1.875694530453201056e+09 -1.855278182948462367e+08
1.875671881658843756e+09 -1.855104667444381714e+08
1.875649737492091894e+09 -1.854931205157511830e+08
1.875628096181551456e+09 -1.854757799826870561e+08
1.875606955968228817e+09 -1.854584455232729018e+08
1.875586315105813742e+09 -1.854411175203274488e+08
1.875566171860374928e+09 -1.854237963607696891e+08
1.875546524509615183e+09 -1.854064824356823564e+08
1.875527371343373775e+09 -1.853891761403962970e+08
1.875508710663120985e+09 -1.853718778741567433e+08
1.875490540781435251e+09 -1.853545880401262343e+08
1.875472860022616386e+09 -1.853373070453674197e+08
1.875455666721768856e+09 -1.853200353006833494e+08
1.875438959224468231e+09 -1.853027732203805447e+08
1.875422735887605190e+09 -1.852855212226233482e+08
1.875406995078246593e+09 -1.852682797286275625e+08
1.875391735173865080e+09 -1.852510491634703279e+08
1.875376954562309504e+09 -1.852338299552974701e+08
1.875362651640614033e+09 -1.852166225353521109e+08
1.875348824816639900e+09 -1.851994273383949995e+08
1.875335472507089376e+09 -1.851822448020936847e+08
1.875322593138610363e+09 -1.851650753670901954e+08
1.875310185146755695e+09 -1.851479194768574238e+08
1.875298246976778984e+09 -1.851307775781280696e+08
1.875286777082362652e+09 -1.851136501199961305e+08
1.875275773926178455e+09 -1.850965375545411408e+08
1.875265235979811907e+09 -1.850794403364227414e+08
1.875255161723051071e+09 -1.850623589228207469e+08
1.875245549644222975e+09 -1.850452937735571265e+08
1.875236398240037918e+09 -1.850282453509103954e+08
1.875227706014891386e+09 -1.850112141195286214e+08
1.875219471481278658e+09 -1.849942005463249683e+08
1.875211693159888983e+09 -1.849772051005984545e+08
1.875204369578519583e+09 -1.849602282539447546e+08
1.875197499272801876e+09 -1.849432704797930121e+08
1.875191080785444498e+09 -1.849263322539771795e+08
1.875185112666962624e+09 -1.849094140544299483e+08
1.875179593474288225e+09 -1.848925163608132005e+08
1.875174521772053719e+09 -1.848756396548986733e+08
1.875169896131290436e+09 -1.848587844203497767e+08
1.875165715129928589e+09 -1.848419511425890923e+08
1.875161977352519035e+09 -1.848251403087919354e+08
1.875158681390109301e+09 -1.848083524079427421e+08
1.875155825840046883e+09 -1.847915879309981465e+08
1.875153409306015730e+09 -1.847748473699383140e+08
1.875151430397763968e+09 -1.847581312186960578e+08
1.875149887731146336e+09 -1.847414399728209972e+08
1.875148779928169727e+09 -1.847247741291016042e+08
1.875148105616089344e+09 -1.847081341862284541e+08
1.875147863428326845e+09 -1.846915206437120438e+08
1.875148052003655434e+09 -1.846749340027890801e+08
1.875148669986155510e+09 -1.846583747659909725e+08
1.875149716026004314e+09 -1.846418434370844364e+08
1.875151188777767658e+09 -1.846253405210199952e+08
1.875153086901654482e+09 -1.846088665241509080e+08
1.875155409062935591e+09 -1.845924219537096620e+08
1.875158153931611776e+09 -1.845760073182617128e+08
1.875161320182782173e+09 -1.845596231274256408e+08
1.875164906496241331e+09 -1.845432698916072845e+08
1.875168911556374788e+09 -1.845269481227374673e+08
1.875173334052152157e+09 -1.845106583331957459e+08
1.875178172677179575e+09 -1.844944010367445350e+08
1.875183426129468441e+09 -1.844781767474648356e+08
1.875189093111092091e+09 -1.844619859810990691e+08
1.875195172328421354e+09 -1.844458292535073757e+08
1.875201662492269754e+09 -1.844297070817312002e+08
1.875208562317179441e+09 -1.844136199834442139e+08
1.875215870521490335e+09 -1.843975684770882130e+08
1.875223585827810526e+09 -1.843815530818012953e+08
1.875231706962457895e+09 -1.843655743174023628e+08
1.875240232655065060e+09 -1.843496327043374777e+08
1.875249161639446020e+09 -1.843337287636699677e+08
1.875258492652645111e+09 -1.843178630170714259e+08
1.875268224435258389e+09 -1.843020359867013693e+08
1.875278355731272697e+09 -1.842862481952300072e+08
1.875288885287913799e+09 -1.842705001659325957e+08
1.875299811855884552e+09 -1.842547924223349094e+08
1.875311134188584805e+09 -1.842391254887526035e+08
1.875322851043058157e+09 -1.842234998895904422e+08
1.875334961178979635e+09 -1.842079161497452855e+08
1.875347463359368324e+09 -1.841923747943944931e+08
1.875360356349494457e+09 -1.841768763493011892e+08
1.875373638918231010e+09 -1.841614213400977850e+08
1.875387309836405993e+09 -1.841460102932038307e+08
1.875401367878235102e+09 -1.841306437347913384e+08
1.875415811819915295e+09 -1.841153221917180419e+08
1.875430640440820456e+09 -1.841000461908134222e+08
1.875445852522174835e+09 -1.840848162590406537e+08
1.875461446848017693e+09 -1.840696329236012399e+08
1.875477422204742432e+09 -1.840544967118673027e+08
1.875493777381038189e+09 -1.840394081512846351e+08
1.875510511167511702e+09 -1.840243677693544626e+08
1.875527622357258320e+09 -1.840093760937276483e+08
1.875545109745171547e+09 -1.839944336520206332e+08
1.875562972129075050e+09 -1.839795409720289707e+08
1.875581208307440996e+09 -1.839646985812159181e+08
1.875599817081635952e+09 -1.839499070074762404e+08
1.875618797254755735e+09 -1.839351667783668637e+08
1.875638147631644964e+09 -1.839204784213933349e+08
1.875657867018846035e+09 -1.839058424641392529e+08
1.875677954224707603e+09 -1.838912594339663386e+08
1.875698408059008121e+09 -1.838767298582738340e+08
1.875719227333696365e+09 -1.838622542640022337e+08
1.875740410861976624e+09 -1.838478331783009171e+08
1.875761957458326340e+09 -1.838334671280695498e+08
1.875783865939090252e+09 -1.838191566398358345e+08
1.875806135121627569e+09 -1.838049022399623990e+08
1.875828763825228691e+09 -1.837907044547997415e+08
1.875851750869940758e+09 -1.837765638102744818e+08
1.875875095077489614e+09 -1.837624808320434690e+08
1.875898795270422935e+09 -1.837484560455316603e+08
1.875922850273030996e+09 -1.837344899758621454e+08
1.875947258910021305e+09 -1.837205831478554308e+08
1.875972020007751465e+09 -1.837067360860226154e+08
1.875997132393542051e+09 -1.836929493145097792e+08
1.876022594895562887e+09 -1.836792233571255505e+08
1.876048406342941761e+09 -1.836655587370678186e+08
1.876074565565885544e+09 -1.836519559775832891e+08
1.876101071395475864e+09 -1.836384156011387110e+08
1.876127922663239717e+09 -1.836249381299848258e+08
1.876155118202204227e+09 -1.836115240857833326e+08
1.876182656845523834e+09 -1.835981739898990691e+08
1.876210537427311659e+09 -1.835848883631080985e+08
1.876238758782346010e+09 -1.835716677259000540e+08
1.876267319746057749e+09 -1.835585125977839828e+08
1.876296219154473543e+09 -1.835454234983385205e+08
1.876325455844186783e+09 -1.835324009463367164e+08
1.876355028652157784e+09 -1.835194454600051045e+08
1.876384936416240931e+09 -1.835065575570890307e+08
1.876415177974426508e+09 -1.834937377547062933e+08
1.876445752165284872e+09 -1.834809865692737103e+08
1.876476657827302217e+09 -1.834683045171273351e+08
1.876507893799948215e+09 -1.834556921132398248e+08
1.876539458923013449e+09 -1.834431498727228642e+08
1.876571352036021471e+09 -1.834306783094443679e+08
1.876603571978988647e+09 -1.834182779369474649e+08
1.876636117592467070e+09 -1.834059492680576742e+08
1.876668987716965437e+09 -1.833936928148492277e+08
1.876702181193069935e+09 -1.833815090890828371e+08
1.876735696861418247e+09 -1.833693986011748910e+08
1.876769533563061237e+09 -1.833573618613793254e+08
1.876803690139040947e+09 -1.833453993789442182e+08
1.876838165430042744e+09 -1.833335116626455486e+08
1.876872958277315378e+09 -1.833216992202945948e+08
1.876908067521851063e+09 -1.833099625590657890e+08
1.876943492004440546e+09 -1.832983021853427291e+08
1.876979230566114664e+09 -1.832867186045432389e+08
1.877015282047564983e+09 -1.832752123218449950e+08
1.877051645289277792e+09 -1.832637838408070803e+08
1.877088319132138014e+09 -1.832524336650422513e+08
1.877125302415977716e+09 -1.832411622967729568e+08
1.877162593981216908e+09 -1.832299702376438081e+08
1.877200192667646170e+09 -1.832188579883524477e+08
1.877238097314719200e+09 -1.832078260487963557e+08
1.877276306762006521e+09 -1.831968749179648459e+08
1.877314819848297119e+09 -1.831860050941274762e+08
1.877353635412608624e+09 -1.831752170745327473e+08
1.877392752292806625e+09 -1.831645113554356992e+08
1.877432169327340126e+09 -1.831538884325469732e+08
1.877471885353459597e+09 -1.831433488002104461e+08
1.877511899208240509e+09 -1.831328929523823857e+08
1.877552209728781700e+09 -1.831225213815941811e+08
1.877592815751015902e+09 -1.831122345798026919e+08
1.877633716110615730e+09 -1.831020330377309918e+08
1.877674909643311262e+09 -1.830919172453155220e+08
1.877716395183110714e+09 -1.830818876916204989e+08
1.877758171564981699e+09 -1.830719448645074069e+08
1.877800237621662617e+09 -1.830620892511473298e+08
1.877842592186962605e+09 -1.830523213372511864e+08
1.877885234092903376e+09 -1.830426416080031097e+08
1.877928162171188116e+09 -1.830330505474292636e+08
1.877971375253121853e+09 -1.830235486383651197e+08
1.878014872169100761e+09 -1.830141363628624678e+08
1.878058651749084473e+09 -1.830048142017666101e+08
1.878102712822010517e+09 -1.829955826349925697e+08
1.878147054216184139e+09 -1.829864421414683759e+08
1.878191674759405851e+09 -1.829773931987038553e+08
1.878236573278499603e+09 -1.829684362837209702e+08
1.878281748599745274e+09 -1.829595718718894720e+08
1.878327199548177481e+09 -1.829508004377485812e+08
1.878372924948490858e+09 -1.829421224548532069e+08
1.878418923624577045e+09 -1.829335383955509365e+08
1.878465194399011135e+09 -1.829250487310462594e+08
1.878511736094238281e+09 -1.829166539314707220e+08
1.878558547530968904e+09 -1.829083544657880962e+08
1.878605627529907942e+09 -1.829001508019803762e+08
1.878652974910234213e+09 -1.828920434067901969e+08
1.878700588490458250e+09 -1.828840327456285655e+08
1.878748467088249207e+09 -1.828761192830807567e+08
1.878796609520344734e+09 -1.828683034823874235e+08
1.878845014602372169e+09 -1.828605858056660593e+08
1.878893681149083853e+09 -1.828529667139628530e+08
1.878942607974092960e+09 -1.828454466668644547e+08
1.878991793890426159e+09 -1.828380261229679883e+08
1.879041237709794283e+09 -1.828307055397289991e+08
1.879090938242973566e+09 -1.828234853732784986e+08
1.879140894299561024e+09 -1.828163660786243975e+08
1.879191104688589334e+09 -1.828093481095785499e+08
1.879241568217336178e+09 -1.828024319184913933e+08
1.879292283692806959e+09 -1.827956179567702711e+08
1.879343249920308590e+09 -1.827889066743983328e+08
1.879394465704302788e+09 -1.827822985201971829e+08
1.879445929848317385e+09 -1.827757939418777823e+08
1.879497641154382467e+09 -1.827693933856078088e+08
1.879549598423893213e+09 -1.827630972965052128e+08
1.879601800456799746e+09 -1.827569061183285415e+08
1.879654246051925421e+09 -1.827508202936058044e+08
1.879706934007027864e+09 -1.827448402635338902e+08
1.879759863118710995e+09 -1.827389664680855870e+08
1.879813032182659626e+09 -1.827331993458294272e+08
1.879866439992829800e+09 -1.827275393341842294e+08
1.879920085342238903e+09 -1.827219868692615926e+08
1.879973967023347139e+09 -1.827165423856391609e+08
1.880028083826390266e+09 -1.827112063166527748e+08
1.880082434541033745e+09 -1.827059790946080685e+08
1.880137017955490112e+09 -1.827008611501807570e+08
1.880191832856911182e+09 -1.826958529128632545e+08
1.880246878031060934e+09 -1.826909548104791641e+08
1.880302152262624741e+09 -1.826861672700466514e+08
1.880357654335124016e+09 -1.826814907167250812e+08
1.880413383030275583e+09 -1.826769255747054517e+08
1.880469337129089832e+09 -1.826724722665804923e+08
1.880525515411397934e+09 -1.826681312135511041e+08
1.880581916655114889e+09 -1.826639028355669975e+08
1.880638539637760401e+09 -1.826597875511836112e+08
1.880695383134687424e+09 -1.826557857775464356e+08
1.880752445920522690e+09 -1.826518979303654134e+08
1.880809726768506527e+09 -1.826481244240576327e+08
1.880867224450272083e+09 -1.826444656715062857e+08
1.880924937736525774e+09 -1.826409220842828751e+08
1.880982865396515131e+09 -1.826374940726242065e+08
1.881041006198154926e+09 -1.826341820449505448e+08
1.881099358908128023e+09 -1.826309864087912440e+08
1.881157922291458845e+09 -1.826279075699433088e+08
1.881216695112320900e+09 -1.826249459327440858e+08
1.881275676133227825e+09 -1.826221019003272057e+08
1.881334864115347624e+09 -1.826193758741202056e+08
1.881394257818819523e+09 -1.826167682542191446e+08
1.881453856001952887e+09 -1.826142794393612146e+08
1.881513657422096968e+09 -1.826119098266570568e+08
1.881573660834923029e+09 -1.826096598117801547e+08
1.881633864995051861e+09 -1.826075297890211344e+08
1.881694268655581713e+09 -1.826055201511786282e+08
1.881754870567995310e+09 -1.826036312895221710e+08
1.881815669482879162e+09 -1.826018635938140750e+08
1.881876664149201155e+09 -1.826002174523919523e+08
1.881937853314626694e+09 -1.825986932522198260e+08
1.881999235725117207e+09 -1.825972913784999847e+08
